age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
50,111.06308876944502,191.90028794077068,male,light,gain,3214.6348746336216,0.1693610184655544,0.6146218474675946,0.2160171340668509,2.7137550684571377
26,126.62985627105348,193.3340248352379,female,sedentary,gain,2996.062620295554,0.3031565484037899,0.47470822498506215,0.22213522661114793,2.3372665009629943
26,94.25832263443633,202.11330030237934,female,light,loss,2268.8671807802816,0.29384149635991313,0.45124240860506903,0.2549160950350178,3.116880131011957
21,103.5618390469063,186.00909901457533,female,sedentary,loss,1745.6270583795854,0.29948919271546115,0.4603404488493458,0.24017035843519308,2.4659911972488127
52,115.79376399229201,193.02431547199635,female,extra,loss,3108.6074245003447,0.28995931210761827,0.4882898003255183,0.22175088756686342,2.5480577219012064
34,106.60737671567539,194.38875998563543,male,light,loss,2443.490056909421,0.1903387995892652,0.6309539984723271,0.17870720193840772,2.6032372072060643
51,109.6493614273538,191.34728459770037,male,sedentary,loss,2371.4265528397023,0.4025182011447944,0.38907075102974653,0.20841104782545908,2.2404251618297306
41,114.0962294820374,194.9900263076243,male,extra,gain,4402.3308307753705,0.2484830509102862,0.4803621360606285,0.2711548130290853,3.8251347150249444
49,125.28947400120441,183.0879264092627,female,extra,gain,4300.035059308033,0.35716291851132953,0.415033072813897,0.22780400867477343,3.9629463235225333
18,113.49139519675408,199.79998463262808,female,extra,loss,3638.798986200628,0.3610502304903995,0.32887230523614763,0.31007746427345284,3.8616706357482795
25,85.45473315472276,184.46144843812675,female,light,loss,1516.5525279153237,0.3397122988413376,0.36483735786848137,0.2954503432901811,2.2039363782700443
62,105.9580448647343,194.5465515835672,female,extra,loss,2959.9192224416815,0.2897528582705664,0.5170174704501435,0.1932296712792901,4.765423283990899
40,122.43676412950119,192.10390390065254,female,sedentary,gain,2972.023849189551,0.37233721198768527,0.43975895055706615,0.1879038374552486,2.3694287453893685
64,126.44010458149832,183.1338718161537,female,light,loss,1709.6482622476792,0.3454684668038847,0.438873546105747,0.21565798709036824,2.588344443647804
57,127.26786817264157,206.22461156602608,male,moderate,gain,4084.6684128137304,0.36316385967686776,0.3166974009329916,0.32013873939014065,2.962545183462193
29,131.51766504943095,207.16563327112348,female,extra,gain,3967.992603197244,0.3281134886003465,0.3795118622425331,0.2923746491571204,3.7288113986206675
29,116.77655915634983,180.79165968926645,male,light,loss,2485.275741440506,0.38431639297067605,0.3389720360218009,0.276711571007523,1.2976382894720446
63,118.9474747130447,197.99294621348744,male,moderate,loss,3123.525131800553,0.3470297970500473,0.4612048313921311,0.1917653715578216,3.625384907926048
64,99.79137180610627,188.77461545425254,male,light,loss,1949.8183326919695,0.3768221282184007,0.45775852089959723,0.16541935088200208,1.8962856052857016
32,82.38137030823184,183.26168668989826,female,extra,loss,3019.8540189798205,0.3712501416581856,0.36466403692488314,0.26408582141693127,2.9754483038570956
58,93.73626124633152,193.68509712477297,male,extra,loss,3440.4931269588374,0.29884873808621504,0.5325668415831442,0.16858442033064083,3.7701028232198706
36,104.47243672464343,198.33791114621164,male,moderate,gain,3600.23002512058,0.31963052802662645,0.39973051834850226,0.28063895362487135,3.1876346811698024
43,94.60443173003785,191.61082907032988,female,sedentary,gain,2411.6265994796195,0.28474951587254144,0.45389081269795617,0.26135967142950234,2.2197172436450443
46,110.60609589909785,186.36501778964197,male,extra,loss,2907.3309447420147,0.37666001679826444,0.41228179002815224,0.21105819317358332,4.527035314201157
39,108.06867609038116,203.29423393344823,male,moderate,loss,3279.450817314728,0.4282514584285896,0.532134190729525,0.0396143508418855,2.5678751445203973
57,129.06740520853086,203.6539779832336,female,extra,loss,3164.7270163602097,0.35158729911296394,0.48138026022249103,0.1670324406645451,4.487979587777413
38,100.46295268318198,183.17108577890502,female,sedentary,loss,1546.722132775113,0.3602508311431489,0.4789319184570362,0.16081725039981493,2.0668860630734116
55,117.10872875775931,190.90887946853397,female,moderate,loss,1843.5660507668902,0.3169063157192484,0.5708463764457138,0.11224730783503784,3.5548975441124697
37,108.7034845987474,174.21034580544716,male,sedentary,gain,2624.5635218099037,0.29401075017391737,0.47574761419798506,0.23024163562809757,1.9083202884356147
46,99.90132150509697,198.35342037309283,male,extra,gain,4452.5864542599265,0.3000834242680373,0.4695116963559507,0.23040487937601206,3.1274984961522825
21,104.08432819047856,203.27500129348243,female,moderate,gain,3184.9966786260256,0.29407109642969215,0.43730806880111306,0.26862083476919485,3.2649448812014015
24,84.23110442379632,193.89544432329626,male,light,gain,3070.239099163701,0.2930731069510926,0.5021455117090791,0.2047813813398283,1.9088588014050554
45,126.22520240340451,179.64612032604492,female,sedentary,loss,1719.6598697179213,0.2595920962178015,0.5196770466221828,0.22073085716001564,1.0319630713948815
45,136.03391880622036,206.1529667163856,female,extra,loss,3383.2404026266963,0.34724904703651405,0.3702593892031183,0.2824915637603676,3.656424247188039
21,110.98800824438324,210.3041629208066,female,extra,loss,2853.3902589388044,0.34209738157361436,0.4628435211017432,0.19505909732464244,3.519033583117815
39,115.43593131091467,185.68123953441162,male,sedentary,gain,2681.0670003105383,0.26100704094901245,0.4718457652129433,0.26714719383804425,1.6264381391151805
29,110.56213239391211,194.45460924086223,male,moderate,gain,3316.447846977015,0.33918528624368344,0.42157210115564947,0.23924261260066715,2.7009244365457468
62,102.69863077704905,198.16673615420092,male,light,loss,2527.2402933341377,0.36705345625261976,0.5180963956721857,0.11485014807519454,1.383218855505949
20,125.57354290316314,197.87377609710379,female,extra,gain,4391.799265081574,0.3438253261563482,0.5141547262739978,0.14201994756965403,3.366739989541172
39,119.78602487727422,190.48194454489106,female,sedentary,loss,2202.9260328574096,0.30923091559827565,0.5312429602072081,0.15952612419451626,1.271424115032606
61,71.31798430931326,207.97873979521017,male,sedentary,loss,1640.21252039198,0.26585906462542575,0.5395729922588127,0.1945679431157615,2.227963090146577
19,99.48083878886327,174.3470446659389,male,light,loss,2258.398376971377,0.3606547774543944,0.46997632439961956,0.16936889814598605,2.541916207083741
41,84.20408125653961,174.47509280102273,male,light,loss,1957.7227700588644,0.2780221634262728,0.5481531816493534,0.17382465492437374,2.9527692647885044
51,138.33121518082874,189.8431525032902,female,extra,gain,4448.741010841363,0.3351144361469178,0.4746623499237944,0.19022321392928776,4.503884083789281
44,112.42256841331391,207.4356280724392,female,light,loss,1820.761900713346,0.36549710869987956,0.4502595562322259,0.18424333506789453,1.858673117275286
58,118.61052342544419,201.59693204342042,male,sedentary,loss,2307.934854029902,0.2938152857862564,0.49435133519234387,0.21183337902139981,2.1305380165338628
18,109.70057297379664,175.06672644086927,male,moderate,loss,2834.378697816964,0.4207408662372286,0.38122798531722724,0.19803114844554415,3.223934101551057
25,131.5404508943513,218.43449814423224,male,moderate,loss,3828.35566499587,0.3123182081640211,0.49552938358313947,0.1921524082528394,2.3638181770427895
40,127.91057758891651,195.54343296694594,male,sedentary,loss,2394.6071498694705,0.3553984605047827,0.4078199734808309,0.23678156601438644,1.9603528654860851
55,111.76781225469226,178.47780496077078,female,sedentary,gain,2227.850869819624,0.3181779549919617,0.35978815547239185,0.3220338895356464,2.2909843690756815
23,140.76989583512838,189.07878733915445,male,sedentary,loss,2121.5606270844737,0.35943660624923696,0.3342532867957786,0.3063101069549845,1.6698955046018595
39,117.77977213349311,199.67145191744856,male,extra,loss,3565.702798305788,0.2520952314214442,0.5523275888682487,0.1955771797103071,3.7731615109997767
42,93.09812387291768,202.52475370981932,female,sedentary,gain,2504.5191735038647,0.30055188192880744,0.440137456676734,0.2593106613944585,2.2768282281028998
35,116.50028106270341,189.3402382810267,female,light,loss,1854.9223736694837,0.40724972209107646,0.3720073490909648,0.22074292881795882,2.4864657929286764
34,122.76160986589429,195.22164488367216,male,sedentary,loss,2332.7599419503085,0.36947145571872997,0.43962428110160845,0.19090426317966158,1.7554882422446538
29,113.00162871177588,188.75218156062812,female,sedentary,loss,2070.399499850246,0.3717141842237107,0.4454985940389805,0.18278722173730877,2.6664409206441473
23,108.82775432135557,189.341489728488,male,extra,loss,3539.922976612979,0.3702075867330926,0.4872223505631048,0.14257006270380257,3.7760632023149534
43,141.46541974344953,197.2478797832655,male,sedentary,loss,2156.190370849643,0.2951357788207033,0.5146958857973789,0.19016833538191777,1.7333030424520335
44,97.21206311927007,204.4071459777279,male,light,loss,2517.99229301375,0.3181567473565867,0.45757342585942584,0.2242698267839874,1.6293432852205327
25,73.54429262335076,178.6253693021087,female,light,loss,1651.1996334733922,0.29513788998389145,0.47158283229215936,0.23327927772394913,2.7389635083744226
36,139.28581046394766,187.6721255488316,male,light,gain,3081.5937222109383,0.3289027395314874,0.34133211420138854,0.3297651462671241,1.5895775206776583
59,96.60928905865529,183.9806323781096,male,sedentary,loss,1938.038514552343,0.35167221402616267,0.45403258395849067,0.1942952020153467,1.8528714292537871
18,110.70072942252679,179.91995466090083,female,extra,loss,3172.0491996178,0.2890840333568181,0.5400064777598839,0.1709094888832981,5.0
46,109.33851767406625,179.4095791681422,female,extra,loss,2541.9522121677264,0.3588081169823185,0.44539869274425314,0.1957931902734283,3.9249241873147303
62,133.4762273604778,190.2495098170014,female,extra,gain,3773.21151396948,0.21335700252985185,0.5226898059287683,0.2639531915413798,3.674573345976785
52,136.52284569440303,179.27440029005726,male,light,loss,2589.219634153179,0.3126508956668419,0.46180563550723974,0.22554346882591833,1.9685661364925
57,95.6143681884221,178.93534516372563,male,extra,loss,2963.266508335144,0.37517854977274095,0.4245279664801762,0.20029348374708283,3.606123331258625
31,135.353644422781,188.20647606398123,male,sedentary,loss,2557.5511918066036,0.44270790239027197,0.338747633487425,0.21854446412230302,1.0
52,135.07615474324274,180.20552382975276,male,sedentary,gain,2622.635030149291,0.28940906467099464,0.47997348832212694,0.23061744700687845,1.2179705902710456
62,115.29032411387455,195.08594313066712,male,moderate,loss,2498.395009435616,0.34822250991742815,0.44144387719730616,0.21033361288526564,2.9898334920096463
37,128.98813832979786,185.2085418599275,female,light,gain,2815.7920367213665,0.23809066315606586,0.5373036484570276,0.22460568838690653,1.7495753089060715
30,130.49244930917135,178.05484961098372,female,moderate,gain,3614.8970842653207,0.23941292425124877,0.5028799338617957,0.2577071418869554,2.964876296296545
55,111.21358223161151,213.2572039869271,male,moderate,loss,2756.2159462993627,0.3687255997498507,0.4545082169816951,0.17676618326845425,3.502755656292051
63,112.63650163674518,168.67241910965834,male,light,loss,2219.1148346141063,0.31574529580594296,0.4065885721406559,0.27766613205340107,1.0023942615142125
25,123.83992070611633,198.5630464955668,male,light,gain,3973.439491400838,0.36913754958451456,0.4357643469606831,0.19509810345480227,1.8454819058779552
60,90.57212550046283,193.46101144948054,male,moderate,loss,2060.995709842837,0.32660972348073813,0.4049372757348455,0.2684530007844163,2.9185015290988883
37,109.69290000228116,185.1525486931989,male,sedentary,gain,2139.5191612136177,0.33655272066794506,0.4026976189284328,0.2607496604036222,1.4055232318473967
50,96.99461880544978,180.92285724812513,male,moderate,loss,2746.491440658154,0.3847104973101729,0.4314353093873432,0.18385419330248387,3.1228300357217007
43,136.3536730449853,207.2841966623469,male,light,gain,4017.808407340731,0.32869597054155714,0.4958501634007755,0.17545386605766738,1.6313285286656622
56,109.51626063246509,211.23894714405117,male,sedentary,gain,2228.4075510858497,0.28955093868410947,0.5582156587169377,0.15223340259895285,2.050310037921269
38,119.14560584640029,187.0718977061845,female,moderate,loss,2826.3053592478705,0.3424757681267281,0.5213994344491373,0.13612479742413464,2.973298967575547
59,111.72382096041234,185.61764451963924,female,moderate,gain,3091.7354239991523,0.3456078211385729,0.4383760525514757,0.21601612630995143,3.2495063180109978
60,110.7477387181265,201.28746155944674,male,moderate,loss,2395.527746803945,0.3035504976703012,0.43399370261227754,0.26245579971742133,3.9630069685410247
58,118.16449431379931,187.53997498092392,male,light,gain,2812.886928736277,0.3575826198097723,0.3583619772495137,0.2840554029407141,1.751358825129158
26,104.04034502796799,195.83454625553432,male,moderate,gain,3485.214388253734,0.3256732002942833,0.3935598858477818,0.28076691385793484,3.6729504508257556
41,112.02276472798641,195.58015125633395,female,light,loss,2010.6340876318889,0.3935111153906317,0.36919622658793183,0.2372926580214365,2.7394560916773476
54,111.91235504147369,190.37324766387027,female,sedentary,gain,2372.0714021601625,0.3561057242451535,0.32121304682169194,0.32268122893315454,2.1424147760610563
58,108.65177050197563,191.65098935570433,male,extra,gain,4091.208006520558,0.2999215023389652,0.4076279683572772,0.29245052930375764,4.562481982708787
34,120.86585361617871,193.69593815504783,male,sedentary,loss,2338.413781237358,0.38288052806024203,0.4504805449055347,0.16663892703422334,1.6771150267680226
41,108.29506101978278,179.11416203027176,male,moderate,gain,2900.736882031614,0.40116531523783483,0.3684083555626929,0.2304263291994723,3.3465077788993174
38,139.16672473617936,183.2026781914187,male,light,gain,3103.6743362956126,0.2756496750079127,0.5331316137012414,0.19121871129084583,1.5756023074807135
56,124.43446162060792,192.25761261144336,male,moderate,gain,3592.4450949272564,0.3160799729188928,0.43154184594083134,0.25237818114027594,2.601577238367792
58,94.76034917887895,185.4572075428688,female,sedentary,gain,2145.608859702059,0.34468074392630726,0.34818786870534424,0.3071313873683485,2.3474204593834025
56,123.26316916057932,217.7735261091682,male,extra,gain,4761.831496751113,0.28496875504097646,0.4985305016955799,0.2165007432634436,3.961326212695267
30,104.65780453738154,191.32578499508077,male,extra,loss,3544.855936626073,0.40056987552066,0.4300251377344606,0.1694049867448794,3.4943932518714487
